1.8382e+02    1.4163e-12    2.3309e-13 
1.8456e+02    1.4178e-12    2.3284e-13 
1.8530e+02    1.4194e-12    2.3260e-13 
1.8604e+02    1.4209e-12    2.3235e-13 
1.8679e+02    1.4225e-12    2.3210e-13 
1.8754e+02    1.4240e-12    2.3185e-13 
1.8829e+02    1.4255e-12    2.3161e-13 
1.8905e+02    1.4271e-12    2.3136e-13 
1.8981e+02    1.4286e-12    2.3111e-13 
1.9057e+02    1.4302e-12    2.3086e-13 
1.9133e+02    1.4317e-12    2.3061e-13 
1.9210e+02    1.4333e-12    2.3036e-13 
1.9287e+02    1.4348e-12    2.3011e-13 
1.9364e+02    1.4364e-12    2.2986e-13 
1.9442e+02    1.4379e-12    2.2961e-13 
1.9520e+02    1.4395e-12    2.2937e-13 
1.9599e+02    1.4410e-12    2.2912e-13 
1.9677e+02    1.4426e-12    2.2887e-13 
1.9756e+02    1.4441e-12    2.2862e-13 
1.9835e+02    1.4457e-12    2.2837e-13 
1.9915e+02    1.4472e-12    2.2812e-13 
1.9995e+02    1.4488e-12    2.2787e-13 
2.0075e+02    1.4504e-12    2.2762e-13 
2.0156e+02    1.4519e-12    2.2737e-13 
2.0237e+02    1.4535e-12    2.2711e-13 
2.0318e+02    1.4550e-12    2.2686e-13 
2.0399e+02    1.4566e-12    2.2661e-13 
2.0481e+02    1.4581e-12    2.2636e-13 
2.0564e+02    1.4597e-12    2.2611e-13 
2.0646e+02    1.4612e-12    2.2586e-13 
2.0729e+02    1.4628e-12    2.2561e-13 
2.0812e+02    1.4644e-12    2.2536e-13 
2.0896e+02    1.4659e-12    2.2511e-13 
2.0979e+02    1.4675e-12    2.2485e-13 
2.1064e+02    1.4690e-12    2.2460e-13 
2.1148e+02    1.4706e-12    2.2435e-13 
2.1233e+02    1.4722e-12    2.2410e-13 
2.1318e+02    1.4737e-12    2.2385e-13 
2.1404e+02    1.4753e-12    2.2360e-13 
2.1490e+02    1.4768e-12    2.2334e-13 
2.1576e+02    1.4784e-12    2.2309e-13 
2.1663e+02    1.4800e-12    2.2284e-13 
2.1750e+02    1.4815e-12    2.2259e-13 
2.1837e+02    1.4831e-12    2.2233e-13 
2.1924e+02    1.4847e-12    2.2208e-13 
2.2012e+02    1.4862e-12    2.2183e-13 
2.2101e+02    1.4878e-12    2.2158e-13 
2.2189e+02    1.4893e-12    2.2133e-13 
2.2279e+02    1.4909e-12    2.2107e-13 
2.2368e+02    1.4925e-12    2.2082e-13 
2.2458e+02    1.4940e-12    2.2057e-13 
2.2548e+02    1.4956e-12    2.2031e-13 
2.2638e+02    1.4972e-12    2.2006e-13 
2.2729e+02    1.4987e-12    2.1981e-13 
2.2820e+02    1.5003e-12    2.1956e-13 
2.2912e+02    1.5019e-12    2.1930e-13 
2.3004e+02    1.5034e-12    2.1905e-13 
2.3096e+02    1.5050e-12    2.1880e-13 
2.3189e+02    1.5066e-12    2.1854e-13 
2.3282e+02    1.5081e-12    2.1829e-13 
2.3375e+02    1.5097e-12    2.1804e-13 
2.3469e+02    1.5113e-12    2.1779e-13 
2.3563e+02    1.5129e-12    2.1753e-13 
2.3658e+02    1.5144e-12    2.1728e-13 
2.3753e+02    1.5160e-12    2.1703e-13 
2.3848e+02    1.5176e-12    2.1677e-13 
2.3944e+02    1.5191e-12    2.1652e-13 
2.4040e+02    1.5207e-12    2.1627e-13 
2.4137e+02    1.5223e-12    2.1601e-13 
2.4233e+02    1.5239e-12    2.1576e-13 
2.4331e+02    1.5254e-12    2.1551e-13 
2.4428e+02    1.5270e-12    2.1525e-13 
2.4526e+02    1.5286e-12    2.1500e-13 
2.4625e+02    1.5302e-12    2.1475e-13 
2.4724e+02    1.5317e-12    2.1450e-13 
2.4823e+02    1.5333e-12    2.1424e-13 
2.4922e+02    1.5349e-12    2.1399e-13 
2.5022e+02    1.5365e-12    2.1374e-13 
2.5123e+02    1.5380e-12    2.1348e-13 
2.5224e+02    1.5396e-12    2.1323e-13 
2.5325e+02    1.5412e-12    2.1298e-13 
2.5427e+02    1.5428e-12    2.1273e-13 
2.5529e+02    1.5443e-12    2.1247e-13 
2.5631e+02    1.5459e-12    2.1222e-13 
2.5734e+02    1.5475e-12    2.1197e-13 
2.5837e+02    1.5491e-12    2.1171e-13 
2.5941e+02    1.5506e-12    2.1146e-13 
2.6045e+02    1.5522e-12    2.1121e-13 
2.6149e+02    1.5538e-12    2.1096e-13 
2.6254e+02    1.5554e-12    2.1070e-13 
2.6360e+02    1.5570e-12    2.1045e-13 
2.6466e+02    1.5585e-12    2.1020e-13 
2.6572e+02    1.5601e-12    2.0995e-13 
2.6678e+02    1.5617e-12    2.0969e-13 
2.6786e+02    1.5633e-12    2.0944e-13 
2.6893e+02    1.5649e-12    2.0919e-13 
2.7001e+02    1.5664e-12    2.0894e-13 
2.7109e+02    1.5680e-12    2.0869e-13 
2.7218e+02    1.5696e-12    2.0843e-13 
2.7327e+02    1.5712e-12    2.0818e-13 
2.7437e+02    1.5728e-12    2.0793e-13 
2.7547e+02    1.5743e-12    2.0768e-13 
2.7658e+02    1.5759e-12    2.0743e-13 
2.7769e+02    1.5775e-12    2.0718e-13 
2.7880e+02    1.5791e-12    2.0693e-13 
2.7992e+02    1.5807e-12    2.0667e-13 
2.8104e+02    1.5823e-12    2.0642e-13 
2.8217e+02    1.5838e-12    2.0617e-13 
2.8330e+02    1.5854e-12    2.0592e-13 
2.8444e+02    1.5870e-12    2.0567e-13 
