#         Freq        FreqLow       FreqHigh         Flux      ErrFluxLow     ErrFluxHigh Data
#           Hz             Hz             Hz     erg/cm^2/s     erg/cm^2/s     erg/cm^2/s
6.00870331732183E+017	4.71508147987158E+016	4.71508147987158E+016	2.279020941E-12	3.15673680168E-13	3.15673680168E-13	XRT_rebinned_2
7.09679848544851E+017	6.16587261938457E+016	6.16587261938457E+016	2.094930459E-12	2.9772429741E-13	2.9772429741E-13	XRT_rebinned_2
8.8256608081387E+017	1.11227506075173E+017	1.11227506075173E+017	1.71797275296E-12	2.36587351662E-13	2.36587351662E-13	XRT_rebinned_2
1.23438351850817E+018	2.40589907439231E+017	2.40589907439231E+017	1.77853355478E-12	2.48854442832E-13	2.48854442832E-13	XRT_rebinned_2
1.61521682735251E+018	1.40243425585003E+017	1.40243425585003E+017	1.8631190457E-12	6.07928615712E-13	6.07928615712E-13	XRT_rebinned_2
1.10018511443921E+017	3.74788335688082E+016	3.74788335688082E+016	1.547332732278E-12	2.16609448806E-13	2.16609448806E-13	XRT_rebinned_2
1.77722210794026E+017	3.02248657812969E+016	3.02248657812969E+016	2.2281437151E-12	3.08780621154E-13	3.08780621154E-13	XRT_rebinned_2
2.3212696920036E+017	2.41798829530805E+016	2.41798829530805E+016	2.47081630662E-12	3.46019450022E-13	3.46019450022E-13	XRT_rebinned_2
2.82904743712939E+017	2.65978818875413E+016	2.65978818875413E+016	2.3162475933E-12	3.29979705606E-13	3.29979705606E-13	XRT_rebinned_2
3.55444421588052E+017	4.59417959875713E+016	4.59417959875713E+016	1.97125498044E-12	2.71832107302E-13	2.71832107302E-13	XRT_rebinned_2
4.77552879344491E+017	7.61666617688682E+016	7.61666617688682E+016	2.36748210534E-12	3.35522287098E-13	3.35522287098E-13	XRT_rebinned_2
8.2453433851378E+017	2.7081479740042E+017	2.7081479740042E+017	2.03127905196E-12	2.88923202234E-13	2.88923202234E-13	XRT_rebinned_2
1.29966922859577E+018	2.04320044321782E+017	2.04320044321782E+017	8.37696768858E-13	3.92145250914E-13	3.92145250914E-13	XRT_rebinned_2
8.82566E+16	1.57169E+16	1.57169E+16	3.25821E-12	7.99791E-13	7.99791E-13	XRT1
1.11228E+17	7.25397E+15	7.25397E+15	6.42607E-12	1.44492E-12	1.44492E-12	XRT1
1.30571E+17	1.20899E+16	1.20899E+16	5.63440E-12	1.21143E-12	1.21143E-12	XRT1
1.49915E+17	7.25397E+15	7.25397E+15	7.79628E-12	1.79382E-12	1.79382E-12	XRT1
1.65632E+17	8.46297E+15	8.46297E+15	5.32999E-12	1.30262E-12	1.30262E-12	XRT1
1.81349E+17	7.25396E+15	7.25396E+15	6.20340E-12	1.46667E-12	1.46667E-12	XRT1
2.01902E+17	1.32989E+16	1.32989E+16	3.68243E-12	8.12867E-13	8.12867E-13	XRT1
2.27291E+17	1.20899E+16	1.20899E+16	3.41271E-12	8.11884E-13	8.11884E-13	XRT1
2.51471E+17	1.20899E+16	1.20899E+16	3.23396E-12	7.92096E-13	7.92096E-13	XRT1
2.72024E+17	8.46296E+15	8.46296E+15	5.37764E-12	1.23732E-12	1.23732E-12	XRT1
2.91368E+17	1.08810E+16	1.08810E+16	4.15980E-12	9.85532E-13	9.85532E-13	XRT1
3.17966E+17	1.57169E+16	1.57169E+16	3.72645E-12	8.16770E-13	8.16770E-13	XRT1
3.39727E+17	6.04497E+15	6.04497E+15	9.20206E-12	2.17117E-12	2.17117E-12	XRT1
3.56653E+17	1.08810E+16	1.08810E+16	5.57869E-12	1.32169E-12	1.32169E-12	XRT1
3.96550E+17	2.90159E+16	2.90159E+16	3.30307E-12	7.13199E-13	7.13199E-13	XRT1
4.50955E+17	2.53889E+16	2.53889E+16	5.13570E-12	1.15264E-12	1.15264E-12	XRT1
5.12614E+17	3.62698E+16	3.62698E+16	4.79329E-12	1.08080E-12	1.08080E-12	XRT1
6.22632E+17	7.37487E+16	7.37487E+16	4.30947E-12	9.45394E-13	9.45394E-13	XRT1
7.93100E+17	9.67196E+16	9.67196E+16	4.37095E-12	9.83734E-13	9.83734E-13	XRT1
1.02160E+18	1.31780E+17	1.31780E+17	5.24532E-12	1.17943E-12	1.17943E-12	XRT1
1.56081E+18	4.07431E+17	4.07431E+17	3.18789E-12	1.02707E-12	1.02707E-12	XRT1
