
#WISE ASDC
6.82587568e+14 0.00000000e+00 0.00000000e+00 1.74857449e-12 5.45856305e-13 5.45856305e-13 UVOT_B_Galcorr
8.65201905e+14 0.00000000e+00 0.00000000e+00 3.95466226e-12 4.53522919e-13 4.53522919e-13 UVOT_U_Galcorr
1.15304792e+15 0.00000000e+00 0.00000000e+00 3.35478668e-12 4.04559155e-13 4.04559155e-13 UVOT_UVW1_Galcorr
1.33478388e+15 0.00000000e+00 0.00000000e+00 3.92352096e-12 2.96862772e-13 2.96862772e-13 UVOT_UVM2_Galcorr
1.55494015e+15 0.00000000e+00 0.00000000e+00 3.09039856e-12 2.66645058e-13 2.66645058e-13 UVOT_UVW2_Galcorr

#XRT
1.39337587E+17	1.84375924E+16	1.84375924E+16	5.44553205E-12	8.42129806E-13	8.42129806E-13	XRT_1_quicklook
1.8183634E+17	2.40611627E+16	2.40611627E+16	4.98884831E-12	6.55536985E-13	6.55536985E-13	XRT_1_quicklook
2.37297459E+17	3.1399954E+16	3.1399954E+16	4.39960091E-12	5.68721014E-13	5.68721014E-13	XRT_1_quicklook
3.09674529E+17	4.09771147E+16	4.09771147E+16	5.30518858E-12	6.0256509E-13	6.0256509E-13	XRT_1_quicklook
4.04127011E+17	5.34753708E+16	5.34753708E+16	4.56296893E-12	6.09100064E-13	6.09100064E-13	XRT_1_quicklook
5.27388037E+17	6.97856594E+16	6.97856594E+16	4.23248589E-12	6.77827206E-13	6.77827206E-13	XRT_1_quicklook
6.88244389E+17	9.10706841E+16	9.10706841E+16	4.93448078E-12	1.11300823E-12	1.11300823E-12	XRT_1_quicklook
8.98162805E+17	1.18847758E+17	1.18847758E+17	4.81710765E-12	7.72900678E-13	7.72900678E-13	XRT_1_quicklook
1.27159052E+17	2.19760549E+16	2.19760549E+16	4.0835833E-12	3.49589959E-13	3.49589959E-13	XRT_2_quicklook
1.80294154E+17	3.11590407E+16	3.11590407E+16	3.74447478E-12	3.17222296E-13	3.17222296E-13	XRT_2_quicklook
2.55632451E+17	4.41792577E+16	4.41792577E+16	3.61895561E-12	2.35513269E-13	2.35513269E-13	XRT_2_quicklook
3.62451843E+17	6.26401438E+16	6.26401438E+16	2.82985983E-12	2.08339585E-13	2.08339585E-13	XRT_2_quicklook
5.13907165E+17	8.88151563E+16	8.88151563E+16	2.77933059E-12	2.85399363E-13	2.85399363E-13	XRT_2_quicklook
7.28650067E+17	1.25927754E+17	1.25927754E+17	2.34133633E-12	3.03301628E-13	3.03301628E-13	XRT_2_quicklook
1.03312614E+18	1.78548336E+17	1.78548336E+17	2.72039574E-12	4.55738041E-13	4.55738041E-13	XRT_2_quicklook
1.46483165E+18	2.53157123E+17	2.53157123E+17	1.67881518E-12	3.994258E-13	3.994258E-13	XRT_2_quicklook
1.33683468E+17	1.76194677E+16	1.76194677E+16	1.91770645E-12	3.07251159E-13	3.07251159E-13	XRT_3_quicklook
1.74271975E+17	2.29690277E+16	2.29690277E+16	2.69793129E-12	4.25273423E-13	4.25273423E-13	XRT_3_quicklook
2.27183807E+17	2.99428004E+16	2.99428004E+16	2.38765366E-12	3.03847035E-13	3.03847035E-13	XRT_3_quicklook
2.96160535E+17	3.90339298E+16	3.90339298E+16	2.3251583E-12	3.61256679E-13	3.61256679E-13	XRT_3_quicklook
3.86079764E+17	5.08852736E+16	5.08852736E+16	2.6168798E-12	3.63005118E-13	3.63005118E-13	XRT_3_quicklook
5.03299901E+17	6.63348765E+16	6.63348765E+16	2.32520166E-12	3.67547247E-13	3.67547247E-13	XRT_3_quicklook
6.56109993E+17	8.64752237E+16	8.64752237E+16	1.63186381E-12	3.74656957E-13	3.74656957E-13	XRT_3_quicklook
8.5531573E+17	1.12730522E+17	1.12730522E+17	2.17396088E-12	5.03600308E-13	5.03600308E-13	XRT_3_quicklook
1.2207461E+17	1.9309606E+16	1.9309606E+16	2.81889095E-12	2.44602136E-13	2.44602136E-13	XRT_4_quicklook
1.67950401E+17	2.65661788E+16	2.65661788E+16	2.89343679E-12	2.14019368E-13	2.14019368E-13	XRT_4_quicklook
2.31066371E+17	3.65497851E+16	3.65497851E+16	2.2146189E-12	1.52988895E-13	1.52988895E-13	XRT_4_quicklook
3.17901385E+17	5.02852366E+16	5.02852366E+16	2.97368488E-12	1.67022944E-13	1.67022944E-13	XRT_4_quicklook
4.3736913E+17	6.91824871E+16	6.91824871E+16	2.41946849E-12	1.77394964E-13	1.77394964E-13	XRT_4_quicklook
6.01732958E+17	9.51813544E+16	9.51813544E+16	2.70359624E-12	2.51366338E-13	2.51366338E-13	XRT_4_quicklook
8.27864979E+17	1.30950624E+17	1.30950624E+17	1.82417731E-12	2.43627574E-13	2.43627574E-13	XRT_4_quicklook
1.13897757E+18	1.80162024E+17	1.80162024E+17	1.9181488E-12	2.52913196E-13	2.52913196E-13	XRT_4_quicklook



#Fermi

