4248800091.59431	6.6917E-013	4.9462E-014
4260899814.47302	6.7024E-013	4.9543E-014
4273100034.07592	6.7131E-013	4.9623E-014
4285299840.11206	6.7238E-013	4.9704E-014
4297600142.87238	6.7346E-013	4.9785E-014
4309799948.90851	6.7453E-013	4.9866E-014
4322099838.10206	6.7561E-013	4.9947E-014
4334499810.45304	6.7669E-013	5.0029E-014
4346900196.37078	6.7777E-013	5.0110E-014
4359300168.72176	6.7885E-013	5.0192E-014
4371799810.66338	6.7993E-013	5.0274E-014
4384299866.17178	6.8102E-013	5.0356E-014
4396799921.68017	6.8210E-013	5.0439E-014
4409299977.18857	6.8319E-013	5.0521E-014
4421900115.85439	6.8428E-013	5.0604E-014
4434599924.11085	6.8538E-013	5.0687E-014
4447200062.77667	6.8647E-013	5.0770E-014
4459999954.19056	6.8757E-013	5.0853E-014
4472700176.0138	6.8866E-013	5.0936E-014
4485500067.42769	6.8976E-013	5.1020E-014
4498299958.84157	6.9086E-013	5.1104E-014
4511099850.25547	6.9197E-013	5.1187E-014
4523999824.82678	6.9307E-013	5.1272E-014
4536999882.55551	6.9418E-013	5.1356E-014
4549899857.12682	6.9528E-013	5.1440E-014
4562899914.85555	6.9639E-013	5.1525E-014
4576000055.7417	6.9751E-013	5.1610E-014
4589000113.47043	6.9862E-013	5.1695E-014
4602199923.94724	6.9973E-013	5.1780E-014
4615300064.83339	7.0085E-013	5.1865E-014
4628499875.31019	7.0197E-013	5.1951E-014
4641700099.35376	7.0309E-013	5.2037E-014
4654999992.98799	7.0421E-013	5.2123E-014
4668299886.62221	7.0534E-013	5.2209E-014
4681600193.82321	7.0646E-013	5.2295E-014
4695000170.61485	7.0759E-013	5.2382E-014
4708400147.4065	7.0872E-013	5.2468E-014
4721899793.7888	7.0985E-013	5.2555E-014
4735399853.73787	7.1098E-013	5.2642E-014
4748899913.68693	7.1212E-013	5.2729E-014
4762500056.79342	7.1326E-013	5.2817E-014
4776100199.89991	7.1439E-013	5.2905E-014
4789699929.43963	7.1553E-013	5.2992E-014
4803400155.70353	7.1668E-013	5.3080E-014
4817099968.40068	7.1782E-013	5.3169E-014
4830899864.25524	7.1897E-013	5.3257E-014
4844700173.67657	7.2011E-013	5.3345E-014
4858500069.53113	7.2126E-013	5.3434E-014
4872400048.54311	7.2242E-013	5.3523E-014
4886300027.55509	7.2357E-013	5.3612E-014
4900300089.72449	7.2472E-013	5.3702E-014
4914300151.8939	7.2588E-013	5.3791E-014
4928399883.65395	7.2704E-013	5.3881E-014
4942399945.82335	7.2820E-013	5.3971E-014
4956600174.3076	7.2936E-013	5.4061E-014
4970699906.06765	7.3053E-013	5.4151E-014
4984900134.5519	7.3169E-013	5.4242E-014
4999200032.6268	7.3286E-013	5.4333E-014
5013499930.70169	7.3403E-013	5.4424E-014
5027799828.77659	7.3520E-013	5.4515E-014
5042100140.41825	7.3638E-013	5.4606E-014
5056600204.80799	7.3755E-013	5.4697E-014
5071000186.04031	7.3873E-013	5.4789E-014
5085499836.86328	7.3991E-013	5.4881E-014
5099999901.25302	7.4109E-013	5.4973E-014
